date, pm25, pm10, o3, no2
2020-08-02,54,43,35,4
2020-08-03,39,30,58,6
2020-08-04,34,35,41,4
2020-08-05,27,35,35,4
2020-08-06,28, , , 
2020-07-02,43,39,42,4
2020-07-03,31,35,39,5
2020-07-04,36,29,51,3
2020-07-05,31,22,39,2
2020-07-06,22,33,42,5
2020-07-07,34,40,41,4
2020-07-08,40,44,51,3
2020-07-09,42,64,50,7
2020-07-10,43,44,44,7
2020-07-11,47,46,35,7
2020-07-12,52,35,60,4
2020-07-13,38,40,46,5
2020-07-14,37,49,43,6
2020-07-15,49,33,47,4
2020-07-16,24,38,43,6
2020-07-17,31,35,36,4
2020-07-18,35,30,41,3
2020-07-19,33,26,31,1
2020-07-20,15,43,61,8
2020-07-21,36,45,33,5
2020-07-22,49,41,33,3
2020-07-23,40,39,37,3
2020-07-24,40,39,39,4
2020-07-25,42,31,42,4
2020-07-26,31,28,38,5
2020-07-27,29,34,48,6
2020-07-28,32,40,63,4
2020-07-29,29,44,37,9
2020-07-30,50,43,47,8
2020-07-31,42,36,45,7
2020-08-01,37,73,23,7
2020-06-02,27,39,45,3
2020-06-03,33,32,53,5
2020-06-04,35,43,42,6
2020-06-05,43,82,36,2
2020-06-06,35,25,34,2
2020-06-07,20,17,41,1
2020-06-08,24,38,36,2
2020-06-09,24,24,35,4
2020-06-10,16,31,45,4
2020-06-11,31,58,65,9
2020-06-12,83,55,60,5
2020-06-13,56,26,54,1
2020-06-14,16,13,38,1
2020-06-15,15,38,49,4
2020-06-16,40,37,50,2
2020-06-17,28,31,37,3
2020-06-18,27,41,50,4
2020-06-19,29,40,53,5
2020-06-20,38,36,51,6
2020-06-21,38,33,51,5
2020-06-22,37,40,54,7
2020-06-23,42,46,47,11
2020-06-24,46,39,48,8
2020-06-25,46,39,52,6
2020-06-26,43,48,51,8
2020-06-27,50,43,49,7
2020-06-28,50,40,43,2
2020-06-29,43,45,40,1
2020-06-30,18,32,60,3
2020-07-01,27,40,51,6
2020-05-02,31,28,45,3
2020-05-03,27,21,42,3
2020-05-04,23,25,45,4
2020-05-05,23,34,48,9
2020-05-06,33,35,72,4
2020-05-07,32,40,74,6
2020-05-08,43,42,57,7
2020-05-09,43,41,60,5
2020-05-10,42,37,37,3
2020-05-11,35,39,46,4
2020-05-12,30,47,41,1
2020-05-13,33,16,43,1
2020-05-14,12,28,43,4
2020-05-15,27,24,44,2
2020-05-16,20,38,44,5
2020-05-17,36,32,30,2
2020-05-18,31,39,42,2
2020-05-19,24,36,37,1
2020-05-20,13,21,45,2
2020-05-21,11,24,47,3
2020-05-22,22,40,51,4
2020-05-23,37,22,47,1
2020-05-24,21,20,40,2
2020-05-25,30,32,39,6
2020-05-26,37,33,43,6
2020-05-27,28,47,51,9
2020-05-28,43,44,55,8
2020-05-29,39,39,44,5
2020-05-30,40,51,45,2
2020-05-31,25,18,48,1
2020-06-01,17,31,50,4
2020-04-02,64,31,42,5
2020-04-03,30,23,50,4
2020-04-04,23,27,40,4
2020-04-05,31,27,38,2
2020-04-06,35,30,37,5
2020-04-07,29,18,32,3
2020-04-08,14,14,34,1
2020-04-09,9,10,38,4
2020-04-10,15,3,30,1
2020-04-11,8,12,35,8
2020-04-12,18,12,34,4
2020-04-13,22,6,34,1
2020-04-14,11,21,40,4
2020-04-15,16,22,41,8
2020-04-16,23,27,44,5
2020-04-17,25,34,45,5
2020-04-18,32,8,33,1
2020-04-19,13,14,40,2
2020-04-20,20,16,41,1
2020-04-21,20,16,39,1
2020-04-22,16,21,44,4
2020-04-23,25,36,67,10
2020-04-24,28,36,44,9
2020-04-25,40,30,44,7
2020-04-26,36,22,42,1
2020-04-27,22,18,42,1
2020-04-28,18,38,72,9
2020-04-29,39,42,50,9
2020-04-30,42,45,47,10
2020-05-01,44,37,55,5
2020-03-02,19,14,32,4
2020-03-03,8,35,36,15
2020-03-04,32,34,31,11
2020-03-05,29,38,38,12
2020-03-06,38,32,38,11
2020-03-07,22,24,40,5
2020-03-08,22,10,34,1
2020-03-09,8,30,25,8
2020-03-10,28,5,25,2
2020-03-11,15,16,25,7
2020-03-12,29,8,26,4
2020-03-13,29,12,30,6
2020-03-14,17,26,35,8
2020-03-15,27,15,34,5
2020-03-16,21,26,36,5
2020-03-17,20,20,35,7
2020-03-18,23,8,35,4
2020-03-19,13,14,35,5
2020-03-20,19,23,37,8
2020-03-21,23,14,40,5
2020-03-22,19,14,40,3
2020-03-23,19,17,38,3
2020-03-24,16,13,43,2
2020-03-25,13,41,40,1
2020-03-26,16,17,38,1
2020-03-27,12,12,37,1
2020-03-28,8,30,42,7
2020-03-29,26,13,42,1
2020-03-30,17,19,42,10
2020-03-31,22,48,34,14
2020-04-01,43,56,41,15
2020-02-02,58,38,33,12
2020-02-03,35,61,33,3
2020-02-04,26,38,33,5
2020-02-05,11,36,32,12
2020-02-06,39,77,27,23
2020-02-07,86,63,36,20
2020-02-08,70,64,33,20
2020-02-09,84,20,35,4
2020-02-10,21,10,28,5
2020-02-11,15,17,34,11
2020-02-12,20,41,29,18
2020-02-13,39,42,32,14
2020-02-14,49,38,37,16
2020-02-15,43,45,44,17
2020-02-16,56,49,46,15
2020-02-17,64,53,43,18
2020-02-18,52,56,39,20
2020-02-19,51,52,24,21
2020-02-20,47,38,37,12
2020-02-21,35,53,34,13
2020-02-22,28,41,35,5
2020-02-23,25,16,36,6
2020-02-24,17,40,37,14
2020-02-25,44,28,33,8
2020-02-26,21,33,34,13
2020-02-27,32,38,35,14
2020-02-28,24,43,33,15
2020-02-29,32,54,38,12
2020-03-01,58,34,36,1
2020-01-02,71,42,29,15
2020-01-03,53,49,27,19
2020-01-04,54,52,27,18
2020-01-05,73,36,30,13
2020-01-06,58,38,31,13
2020-01-07,31,45,28,15
2020-01-08,41,66,28,19
2020-01-09,81,38,31,7
2020-01-10,27,39,30,12
2020-01-11,36,75,25,22
2020-01-12,106,47,32,16
2020-01-13,68,70,26,25
2020-01-14,100,55,33,21
2020-01-15,76,55,37,20
2020-01-16,70,72,32,25
2020-01-17,107,30,31,12
2020-01-18,34,22,34,9
2020-01-19,20,21,34,7
2020-01-20,20,71,18,19
2020-01-21,52,43,29,13
2020-01-22,57,30,33,14
2020-01-23,37,47,34,19
2020-01-24,43,44,29,16
2020-01-25,43,43,33,17
2020-01-26,41,58,35,16
2020-01-27,85,38,32,15
2020-01-28,42,50,31,17
2020-01-29,38,73,31,11
2020-01-30,38,41,33,11
2020-01-31,37,39,33,15
2020-02-01,41,50,31,15
2019-10-02,25,34,50,7
2019-10-03,21,45,53,12
2019-10-04,34,56,46,15
2019-10-05,40,44,55,13
2019-10-06,36,31,49,8
2019-10-07,30,38,40,12
2019-10-08,20,40,46,10
2019-10-09,24,46,43,9
2019-10-10,37,77,36,5
2019-10-11,45,32,38,5
2019-10-12,14,36,41,10
2019-10-13,25,49,46,12
2019-10-14,43,46,44,13
2019-10-15,37,45,40,10
2019-10-16,33,44,41,11
2019-10-17,29,57,44,4
2019-10-18,28,50,40,10
2019-10-19,39,65,58,20
2019-10-20,68,47,40,12
2019-10-21,50,45,37,14
2019-10-22,40,38,38,11
2019-10-23,32,36,37,13
2019-10-24,30,69,38,4
2019-10-25,35,39,38,9
2019-10-26,27,48,39,15
2019-10-27,37,72,41,6
2019-10-28,50,55,35,11
2019-10-29,43,91,30,18
2019-10-30,83,103,31,7
2019-10-31,56,37,33,10
2019-11-01,28,40,35,14
2019-11-02,29,53,36,14
2019-11-03,46,47,39,13
2019-11-04,44,53,39,18
2019-11-05,42,80,35,18
2019-11-06,48,61,33,16
2019-11-07,49,82,35,21
2019-11-08,90,40,34,10
2019-11-09,30,47,35,13
2019-11-10,50,48,32,12
2019-11-11,49,56,36,17
2019-11-12,51,65,32,17
2019-11-13,41,65,20,19
2019-11-14,41,95,29,30
2019-11-15,81,70,45,19
2019-11-16,69,46,40,12
2019-11-17,38,27,35,9
2019-11-18,24,55,32,16
2019-11-19,32,72,22,16
2019-11-20,64,11,31,5
2019-11-21,20,20,27,11
2019-11-22,31,22,31,11
2019-11-23,25,14,32,6
2019-11-24,19,20,34,11
2019-11-25,28,60,28,19
2019-11-26,74,40,32,13
2019-11-27,32,57,22,20
2019-11-28,63,26,31,6
2019-11-29,16,7,35,4
2019-11-30,13,11,31,7
2019-12-01,16,14,32,8
2019-12-02,22,28,25,13
2019-12-03,25,51,13,21
2019-12-04,47,27,26,11
2019-12-05,42,25,25,14
2019-12-06,42,29,27,10
2019-12-07,33,33,12, 
2019-12-08,59,31,16, 
2019-12-09,67,15,30, 
2019-12-10,13,22,28, 
2019-12-11,18,40,26, 
2019-12-12,34,44,27, 
2019-12-13,51,44,26,20
2019-12-14,44,54,30,14
2019-12-15,67,23,35,8
2019-12-16,22,23,31,6
2019-12-17,14,21,30,9
2019-12-18,16,33,28,12
2019-12-19,23,30,30,14
2019-12-20,31,40,28,16
2019-12-21,35,38,26,17
2019-12-22,42,50,16,18
2019-12-23,73,28,12,14
2019-12-24,47,12,32,7
2019-12-25,35,10,34,6
2019-12-26,19,10,25,6
2019-12-27,22,16,30,9
2019-12-28,21,23,31,10
2019-12-29,34,38,29,14
2019-12-30,68, , , 
2019-07-02,22,44,65,7
2019-07-03,55,34,46,6
2019-07-04,33,41,64,6
2019-07-05,43,51,54,6
2019-07-06,41,35,44,8
2019-07-07,36,42,60,5
2019-07-08,32, ,54,6
2019-07-09,36,35,50,11
2019-07-10,34,34,62,6
2019-07-11,27,40,42,9
2019-07-12,33,50,54,19
2019-07-13,52,66,31,7
2019-07-14,50,43,43,10
2019-07-15,50,37,48,9
2019-07-16,31,49,52,4
2019-07-17,35,55,38,4
2019-07-18,57,39,49,3
2019-07-19,35,37,48,2
2019-07-20,24,40,44,4
2019-07-21,30,38,28,2
2019-07-22,42,44,29,4
2019-07-23,47,37,38,4
2019-07-24,32,63,40,5
2019-07-25,38,42,43,6
2019-07-26,40,38,77,6
2019-07-27,42,30,84,4
2019-07-28,38,35,45,4
2019-07-29,41,83,33,4
2019-07-30,47,39,29,5
2019-07-31,40,34,37,5
2019-08-01,36,39,59,6
2019-08-02,42,28,47,4
2019-08-03,22,32,52,6
2019-08-04,35,26,42,5
2019-08-05,31,38,53,11
2019-08-06,38, ,39, 
2019-08-07,45,40,35,13
2019-08-08,44,34,73,6
2019-08-09,41,32,50,5
2019-08-10,37,28,47,4
2019-08-11,28,17,40,3
2019-08-12,17,35,35,6
2019-08-13,33,42,44,10
2019-08-14,43,35,50,6
2019-08-15,28,39,58,6
2019-08-16,32,33,57,5
2019-08-17,28,38,70,4
2019-08-18,39,26,38,6
2019-08-19,22,32,40,7
2019-08-20,25,34,39,6
2019-08-21,15,46,65,9
2019-08-22,31,66,34,6
2019-08-23,50,57,41,5
2019-08-24,44,35,26,3
2019-08-25,25,19,32,4
2019-08-26,20,33,36,6
2019-08-27,25,43,50,8
2019-08-28,31,49,30,7
2019-08-29,33,42,41,7
2019-08-30,32,38,66,8
2019-08-31,31,50,41,7
2019-09-01,33,51,32,4
2019-09-02,34,57,43,5
2019-09-03,35,45,70,8
2019-09-04,35,51,55,9
2019-09-05,40,54,43,5
2019-09-06,37,39,79,6
2019-09-07,34,30,44,3
2019-09-08,18,20,48,3
2019-09-09,13,83,33,5
2019-09-10,43,38,51,4
2019-09-11,26,40,50,6
2019-09-12,25,54,47,10
2019-09-13,34,54,47,14
2019-09-14,37,52,60,11
2019-09-15,37,40,32,4
2019-09-16,27,40,41,4
2019-09-17,29,50,38,5
2019-09-18,22,32,49,4
2019-09-19,13,44,35,3
2019-09-20,19,43,46,8
2019-09-21,34,40,44,11
2019-09-22,30,37,45,5
2019-09-23,29,44,40,7
2019-09-24,29,62,43,7
2019-09-25,39,45,34,10
2019-09-26,38,9,46,6
2019-09-27,13,32,61,8
2019-09-28,46,29,42,4
2019-09-29,24,24,40,1
2019-09-30,14,21,44,6
2019-10-01,15,36,49,9
2019-04-02,23,51,44,6
2019-04-03,38,24,40,3
2019-04-04,20,26,38,5
2019-04-05,24,13,34,2
2019-04-06,13,15,41,4
2019-04-07,12,27,49,11
2019-04-08,31,30,60,7
2019-04-09,21,71,46,6
2019-04-10,40,35,47,3
2019-04-11,25,29,46,4
2019-04-12,21,21,44,2
2019-04-13,26,26,46,7
2019-04-14,31,38,50,10
2019-04-15,43,36,56,6
2019-04-16,30,22,38,3
2019-04-17,25,24,44,7
2019-04-18,27,26,42,9
2019-04-19,23,27,53,7
2019-04-20,25,28,52,2
2019-04-21,22,15,53,1
2019-04-22,21,25,42,3
2019-04-23,22,25,45,5
2019-04-24,27,32,53,8
2019-04-25,37,42,54,14
2019-04-26,45,40,67,10
2019-04-27,43,32,56,8
2019-04-28,34,32,41,8
2019-04-29,37,43,32,2
2019-04-30,26,23,38,5
2019-05-01,24,23,46,5
2019-05-02,25,37,60,8
2019-05-03,36,31,71,5
2019-05-04,40,35,62,8
2019-05-05,42,35,47,1
2019-05-06,33,20,34,1
2019-05-07,30,21,41,3
2019-05-08,23,23,45,3
2019-05-09,35,31,39,5
2019-05-10,38,26,44,5
2019-05-11,34,22,33,4
2019-05-12,34,23,42,5
2019-05-13,28,33,53,8
2019-05-14,39,37,57,9
2019-05-15,47,40,54,8
2019-05-16,42,66,41,1
2019-05-17,36,17,49,2
2019-05-18,28,27,57,3
2019-05-19,32,36,42,1
2019-05-20,28,19,45,1
2019-05-21,17,52,44,2
2019-05-22,33,30,41,1
2019-05-23,17,18,38,3
2019-05-24,23,26,47,5
2019-05-25,27,37,45,6
2019-05-26,38,32,38,1
2019-05-27,24,12,41,1
2019-05-28,14,20,48,4
2019-05-29,24,35,53,9
2019-05-30,32,37,43,11
2019-05-31,31,35,47,8
2019-06-01,29,34,50,7
2019-06-02,33,28,46,6
2019-06-03,29,41,60,11
2019-06-04,43,36,62,8
2019-06-05,35,42,42,8
2019-06-06,31,48,39,7
2019-06-07,45,42,52,10
2019-06-08,45,35,59,9
2019-06-09,44,38,45,9
2019-06-10,43,33,45,8
2019-06-11,23,40,60,9
2019-06-12,27,40,56,4
2019-06-13,36,38,50,2
2019-06-14,30,46,57,7
2019-06-15,36,46,57, 
2019-06-16,53,37,36, 
2019-06-17,39,30,59, 
2019-06-18,35,34,38, 
2019-06-19,31,41,34,11
2019-06-20,39,44,52,7
2019-06-21,39,46,58,4
2019-06-22,28,29,46,4
2019-06-23,20,32,44,9
2019-06-24,43,51,59,16
2019-06-25,54,45,41,9
2019-06-26,37,42,52,9
2019-06-27,48,41,53,10
2019-06-28,36,46,69,10
2019-06-29,40,38,49,6
2019-06-30,25,17,40,2
2019-07-01,15,27,49,4
2019-01-02,37,30,30,13
2019-01-03,50,48,27,17
2019-01-04,81,48,28,17
2019-01-05,50,36,10,21
2019-01-06,61,29,23,8
2019-01-07,73,32,24,17
2019-01-08,64,24,31,14
2019-01-09,28,34,27,17
2019-01-10,40,56,27,20
2019-01-11,67,83,25,23
2019-01-12,117,40,29,11
2019-01-13,77,18,31,11
2019-01-14,32,19,24,10
2019-01-15,39,23,25,11
2019-01-17,80,53,11,19
2019-01-18,85,25,30,10
2019-01-19,26,22,32,11
2019-01-20,31,31,30,12
2019-01-21,46,50,36,7
2019-01-22,29,29,32,6
2019-01-23,16,34,32,14
2019-01-24,29,38,29,14
2019-01-25,33,28,34,12
2019-01-26,27,25,35,7
2019-01-27,34,26,34,11
2019-01-28,39,47,31,19
2019-01-29,47,50,25,17
2019-01-30,51,52,29,16
2019-01-31,49,67,28,15
2019-02-01,80,24,33,14
2019-02-02,47,25,24,7
2019-02-03,35,10,37,2
2019-02-04,15,22,32,10
2019-02-05,27,25,36,8
2019-02-06,29,13,36,4
2019-02-07,9,28,33,12
2019-02-08,39,35,35,14
2019-02-09,36,46,30,19
2019-02-10,55,49,37,11
2019-02-11,77,21,40,9
2019-02-12,22,30,30,14
2019-02-13,21,58,23,22
2019-02-14,62,18,26,6
2019-02-15,40,13,40,3
2019-02-16,16,10,38,2
2019-02-17,10,10,37,2
2019-02-18,11,9,38,3
2019-02-19,17,23,35,9
2019-02-20,27,48,35,14
2019-02-21,66,15,34,5
2019-02-22,16,13,36,7
2019-02-23,15,47,39,18
2019-02-24,76,28,39,10
2019-02-25,40,50,32,19
2019-02-26,60,66,21, 
2019-02-27,71,58,27, 
2019-02-28,69,24,20,5
2019-03-01,24,37,39,9
2019-03-02,34,39,30,11
2019-03-03,33,10,37,2
2019-03-04,10,27,37,10
2019-03-05,18,39,50,12
2019-03-06,38,22,33,7
2019-03-07,30,19,33,3
2019-03-08,16,23,40,2
2019-03-09,12,18,40,4
2019-03-10,24,10,36,2
2019-03-11,16,23,32,8
2019-03-12,25,12,37,4
2019-03-13,20,25,42,7
2019-03-14,19,28,39,11
2019-03-15,19,22,39,5
2019-03-16,12, ,41,4
2019-03-20,22,46,39,7
2019-03-21,30,15,41,3
2019-03-22,12,26,48,11
2019-03-23,24,24,53,6
2019-03-24,23,22,52,9
2019-03-25,32,40,60,15
2019-03-26,40,47,59,11
2019-03-27,54,47,48,13
2019-03-28,53,18,40,3
2019-03-29,11,29,45,7
2019-03-30,24,27,45,6
2019-03-31,25,23,44,7
2019-04-01,22,35,50,11
2018-10-02,20,10,31,5
2018-10-03,12,35,27,7
2018-10-04,29,20,29,3
2018-10-05,18,39,39,11
2018-10-06,33,59,43,11
2018-10-07,48,18,35,3
2018-10-08,19,32,37,8
2018-10-09,27,48,44,13
2018-10-10,41,39,38,8
2018-10-11,30,35,35,5
2018-10-12,29,28,29,6
2018-10-13,23,9,36,3
2018-10-14,17,11,41,5
2018-10-15,21,48,36,6
2018-10-16,25,31,37,10
2018-10-17,20,37,30,12
2018-10-18,32,24,35,8
2018-10-19,16,36,35,8
2018-10-20,27,27,37,9
2018-10-21,15,33,42,14
2018-10-22,36,40,46,17
2018-10-23,39,39,40,16
2018-10-24,33,45,40,17
2018-10-25,39,66,50,21
2018-10-26,62,49,42,18
2018-10-27,44,56,41,18
2018-10-28,61,58,40,21
2018-10-29,61,64,32,18
2018-10-30,65,51,37,10
2018-10-31,47,37,33,11
2018-11-01,24,43,32,13
2018-11-02,34,52,33,16
2018-11-03,53,69,36,19
2018-11-04,96,51,33,19
2018-11-05,53,54,33,15
2018-11-06,45,38,36,15
2018-11-07,50,72,45,24
2018-11-08,77,56,29,10
2018-11-09,50,41,35,10
2018-11-10,25,37,36,12
2018-11-11,35,64,32,14
2018-11-12,72,38,31,7
2018-11-13,24,30,31,9
2018-11-14,29,41,29,16
2018-11-15,27,59,29,17
2018-11-16,53,93,28,28
2018-11-17,106,102,24,27
2018-11-18,115,58,35,14
2018-11-19,70,49,31,15
2018-11-20,44,49,33,14
2018-11-21,35,90,33,26
2018-11-22,101,54,31,13
2018-11-23,51,36,34,12
2018-11-24,30,55,34,19
2018-11-25,67,32,32,11
2018-11-26,32,33,30,14
2018-11-27,21,53,28,15
2018-11-28,37,90,25,22
2018-11-29,86,78,31,9
2018-11-30,47,27,34,3
2018-12-01,22,26,33,4
2018-12-02,26,31,35,10
2018-12-03,29,38,30,15
2018-12-04,36,36,18,18
2018-12-05,29,30,28,11
2018-12-06,23,18,22,10
2018-12-07,38,10,27,7
2018-12-08,19,18,27,10
2018-12-09,30,17,29,10
2018-12-10,32,34,21,13
2018-12-11,42,42,22,15
2018-12-12,50,57,23,19
2018-12-13,80,48,25,20
2018-12-14,50,45,18,18
2018-12-15,52,51,27,17
2018-12-16,66,44,30,17
2018-12-17,59,73,12,25
2018-12-18,93,55,30,18
2018-12-19,70,43,30,17
2018-12-20,37,55,26,23
2018-12-21,67,74,8,24
2018-12-22,114,68,24,15
2018-12-23,99,46,29,16
2018-12-24,73,50,30,19
2018-12-25,69,65,33,7
2018-12-26,57,33,29,10
2018-12-27,32,47,28,14
2018-12-28,61,32,30,6
2018-12-29,20,27,30,10
2018-12-30,28,33,28,13
2018-12-31,35, , , 
2018-07-02,39,47,66,5
2018-07-03,40,56,55,5
2018-07-04,43,39,60,4
2018-07-05,49,52,50,7
2018-07-06,49,53,51,5
2018-07-07,49,65,35,9
2018-07-08,60,44,31,8
2018-07-09,52,188,47,3
2018-07-10,75,81,38,3
2018-07-11,52,29,37,5
2018-07-12,36,39,35,7
2018-07-13,50,36,42,8
2018-07-14,46,37,54,10
2018-07-15,48,33,26,7
2018-07-16,40,40,47,9
2018-07-17,45,35,30,5
2018-07-18,37,31,33,6
2018-07-19,37,23,28,7
2018-07-20,34,27,34,6
2018-07-21,35,40,29,8
2018-07-22,40,33,45,5
2018-07-23,40,34,48,6
2018-07-24,27,45,49,10
2018-07-25,48,57,51,10
2018-07-26,57,91,33,9
2018-07-27,81,55,28,8
2018-07-28,55,68,30,3
2018-07-29,56,44,28,5
2018-07-30,48,39,30,7
2018-07-31,44,55,38,6
2018-08-01,49,50,37,8
2018-08-02,52,48,37,5
2018-08-03,45,41,58,6
2018-08-04,46,44,50,6
2018-08-05,51,31,48,5
2018-08-06,39,42,38,8
2018-08-07,47,72,29,5
2018-08-08,51,50,24,4
2018-08-09,45,53,24,6
2018-08-10,41,36,38,4
2018-08-11,36,42,50,3
2018-08-12,41,43,33,3
2018-08-13,43,57,32,5
2018-08-14,46,48,28,7
2018-08-15,44,56,22,5
2018-08-16,36,32,21,4
2018-08-17,29,27,28,7
2018-08-18,28,34,52,5
2018-08-19,36,37,37,5
2018-08-20,38,113,26,7
2018-08-21,59,66,27,6
2018-08-22,47,42,21,7
2018-08-23,40,43,37,5
2018-08-24,48,31,38,6
2018-08-25,40, ,33,6
2018-08-26,46, ,50,5
2018-08-27,37, ,44,7
2018-08-28,34, ,36,6
2018-08-29,46, ,43,12
2018-08-30,50, ,53,8
2018-08-31,49, ,38,9
2018-09-01,44, ,45,6
2018-09-02,34, ,35,6
2018-09-03,46, ,37,8
2018-09-04,33, ,34,9
2018-09-05,38, ,33,8
2018-09-06,36, ,45,12
2018-09-07,52, ,40,11
2018-09-08,37, ,49,7
2018-09-09,43, ,21,7
2018-09-10,43, ,37,8
2018-09-11,35, ,36,10
2018-09-12,34,57,40,4
2018-09-13,37,32,39,11
2018-09-14,32,62,40,13
2018-09-15,34,53,45,8
2018-09-16,38,43,29,4
2018-09-17,46,54,43,6
2018-09-18,34,69,33,7
2018-09-19,42,92,24,6
2018-09-20,36,30,25,6
2018-09-21,23,42,27,11
2018-09-22,32,45,40,9
2018-09-23,41,27,40,2
2018-09-24,23,52,33,11
2018-09-25,38,115,39,12
2018-09-26,46,59,46,15
2018-09-27,45,49,40,12
2018-09-28,31,86,34,10
2018-09-29,46,62,31,9
2018-09-30,45,35,25,6
2018-10-01,33,11,21,8
2018-04-02,35,45,43,8
2018-04-03,51,46,51,10
2018-04-04,49,56,57,12
2018-04-05,63,38,54,8
2018-04-06,47,36,40,6
2018-04-07,40,67,26,6
2018-04-08,46,28,45,10
2018-04-09,37,44,45,11
2018-04-10,43,36,51,7
2018-04-11,39,75,44,7
2018-04-12,54,133,49,2
2018-04-13,66,35,41,6
2018-04-14,28,39,44,12
2018-04-15,44,50,54,13
2018-04-16,65,205,41,6
2018-04-17,73,89,43,5
2018-04-18,47,42,47,8
2018-04-19,32,139,45,2
2018-04-20,47,34,45,10
2018-04-21,38,59,52,18
2018-04-22,73,25,54,5
2018-04-23,37,48,55,12
2018-04-24,48,51,56,12
2018-04-25,56,45,74,8
2018-04-26,54,44,45,7
2018-04-27,42,54,52,8
2018-04-28,46,42,55,2
2018-04-29,43,47,44,4
2018-04-30,48,85,41,2
2018-05-01,48,52,46,2
2018-05-02,45,20,41,3
2018-05-03,27,32,45,12
2018-05-04,40,35,46,14
2018-05-05,36,23,50,10
2018-05-06,27,29,57,7
2018-05-07,35,44,57,15
2018-05-08,46,53,73, 
2018-05-09,58,51,54, 
2018-05-10,55,66,37, 
2018-05-11,61,104,45,1
2018-05-12,63,44,44,1
2018-05-13,45,29,49,2
2018-05-14,39,44,66,10
2018-05-15,47,42,65,9
2018-05-16,46,41,51,6
2018-05-17,42,47,39,14
2018-05-18,45,27,48,15
2018-05-19,34,40,48,5
2018-05-22,41,37,49,3
2018-05-23,32,40,40,8
2018-05-24,40,39,38,9
2018-05-25,28,115,38,2
2018-05-26,62,53,36,1
2018-05-27,49,16,44,1
2018-06-02,37,33,65,9
2018-06-03,47,38,68,9
2018-06-04,54,68,39,10
2018-06-05,73,45,51,7
2018-06-06,58,37,50,6
2018-06-07,52,42,50,7
2018-06-08,50,42,61,7
2018-06-09,53,41,62,5
2018-06-10,53,25,58,1
2018-06-11,36,48,50,11
2018-06-12,57,52,41,11
2018-06-13,63,57,36,9
2018-06-14,70,44,39,7
2018-06-15,56,50,21,5
2018-06-16,56,34,37,2
2018-06-19,24,36,78,8
2018-06-20,34,45,57,10
2018-06-21,44,45,58,10
2018-06-22,43,52,46,13
2018-06-23,68, , , 
2018-06-25,45,44,57,8
2018-06-26,50,48,52,10
2018-06-27,51,48,61,6
2018-06-28,48,53,45,6
2018-06-29,47,38,42,4
2018-06-30,36,36,49,5
2018-07-01,34,38,47,5
2018-01-02,141,56,7,53
2018-01-03,54,73,6,51
2018-01-04,72,61,6,49
2018-01-05,50,78,7,51
2018-01-06,101,70,7,52
2018-01-07,90,28,8,45
2018-01-08,32,85,5,49
2018-01-09,102,55,13,36
2018-01-10,42,23,10,42
2018-01-11,27,41,7,42
2018-01-12,48,52,9,41
2018-01-13,55,23,8,41
2018-01-14,32,28,9,42
2018-01-15,39,39,8,44
2018-01-16,36,68,8,48
2018-01-17,69,53,28,30
2018-01-18,56,67,26,26
2018-01-19,71,75,31,22
2018-01-20,83,134,35,2
2018-01-21,34,24,33,9
2018-01-22,31,41,31,15
2018-01-23,39,40,31,15
2018-01-24,40,46,30,17
2018-01-25,42,68,32,18
2018-01-26,58,30,34,11
2018-01-27,29,23,34,7
2018-01-28,26,16,33,5
2018-01-29,15,32,30,10
2018-01-30,23,50,28,17
2018-01-31,31,60,32,21
2018-02-01,54,75,33,25
2018-02-02,70,92,40,27
2018-02-03,99,58,35,21
2018-02-04,67,40,32,15
2018-02-05,47,82,36,25
2018-02-06,95,64,33,22
2018-02-07,66,53,35,17
2018-02-08,46,57,30,17
2018-02-09,47,79,30,23
2018-02-10,68,55,35,11
2018-02-11,54,115,36,9
2018-02-12,79,78,35,13
2018-02-13,70,31,35,8
2018-02-14,32,54,25,18
2018-02-15,56,19,31,9
2018-02-16,37,32,35,11
2018-02-17,42,45,37,19
2018-02-18,70,44,35,11
2018-02-19,56,127,38,2
2018-02-20,45,26,35,9
2018-02-21,22,38,38,11
2018-02-22,48,21,37,4
2018-02-23,24,31,39,3
2018-02-24,25,27,37,11
2018-02-25,26,32,39,11
2018-02-26,47,55,35,17
2018-02-27,64,26,36,8
2018-02-28,31,24,39,10
2018-03-01,27,43,36,17
2018-03-02,54,52,34,17
2018-03-03,60,35,34,8
2018-03-04,36,11,39,9
2018-03-05,22,21,40,5
2018-03-06,16,27,39,9
2018-03-07,22,34,37,13
2018-03-08,32,43,40,16
2018-03-09,45,58,42,10
2018-03-10,50,39,24,14
2018-03-13,28,31,21,10
2018-03-14,41,133,34,2
