date, pm25, pm10, o3, no2
2017-05-03,113,80,26,36
2017-05-04,107,69,43,33
2017-05-05,115,49,44,30
2017-05-06,98,52,76,38
2017-05-07,93,45,83,25
2017-05-08,84,53,70,35
2017-05-09,114,63,82,39
2017-05-10,129,57,57,37
2017-05-11,115,51,60,33
2017-05-12,91,51,78,35
2017-05-13,97,37,61,28
2017-05-14,73,52,60,25
2017-05-15,106,57,75,33
2017-05-16,109,57,78,32
2017-05-17,105,62,90,36
2017-05-18,111,65,95,34
2017-05-19,110,59,91,34
2017-05-20,93,60,96,30
2017-05-21,100,55,72,20
2017-05-22,112,62,71,32
2017-05-23,104,50,66,30
2017-05-24,95,66,75,33
2017-05-25,130,50,74,38
2017-05-26,96,53,63,41
2017-05-27,96,49,78, 
2017-05-28,82,53,59, 
2017-05-29,101,46,41, 
2017-05-30,77,30,36, 
2017-05-31,40,32,28,21
2017-06-01,53,33,23,21
2017-06-02,60,27,33,18
2017-06-03,51,42,50,21
2017-06-04,79,39,63,20
2017-06-05,75,39,72,25
2017-06-06,77,43,56,30
2017-06-07,82,56,63,34
2017-06-08,98,37,48,25
2017-06-09,80,42,51,28
2017-06-10,78,48,54,35
2017-06-11,87,30,61,22
2017-06-12,63,38,51,24
2017-06-13,70,47,29,25
2017-06-14,98, ,24,18
2017-06-16,86,32,46,21
2017-06-17,56,39,49,19
2017-06-18,78,36,61,18
2017-06-19,72,28,40,17
2017-06-20,38,22,34,15
2017-06-21,45, ,42,21
2017-06-27,65,28,32,25
2017-06-28,66,30,54,29
2017-06-29,68,40,28,37
2017-06-30,93,37,36,27
2017-07-01,85,35,37,26
2017-01-03,83,57,49,45
2017-01-04,95,49,33,38
2017-01-05,76,46,28,45
2017-01-06,74,64,57, 
2017-01-07,100,64,46,37
2017-01-08,106,61,27,36
2017-01-09,117,60,30,41
2017-01-10,109,58,38,47
2017-01-11,98,53,56,47
2017-01-12,81,57,54,41
2017-01-13,84,52,24,36
2017-01-14,66,51,42,29
2017-01-15,86,50,65,35
2017-01-16,84,52,61,42
2017-01-17,81,56,27,44
2017-01-18,94,58,22,53
2017-01-19,78,51,40,35
2017-01-20,75,44,26,28
2017-01-21,53,36,43,28
2017-01-22,45,36,43,33
2017-01-23,49,53,52,48
2017-01-24,70,58,58,39
2017-01-25,79,63,53,48
2017-01-26,87,75,78,55
2017-01-27,108,65,70,48
2017-01-28,96,74,65,43
2017-01-29,107,55,47,28
2017-01-30,104,60,24,42
2017-01-31,100,65, , 
2017-02-01,108,68, , 
2017-02-02,102,56, , 
2017-02-03,81,58, , 
2017-02-04,89,58, , 
2017-02-05,103,49, , 
2017-02-06,89,42, , 
2017-02-07,80,59, , 
2017-02-08,97,55, , 
2017-02-09,81,52, , 
2017-02-10,54,44, , 
2017-02-11,69,57, , 
2017-02-12,96,59, , 
2017-02-13,94,61, , 
2017-02-14,94,54, , 
2017-02-15,97, , , 
2017-02-19,74,34,34,22
2017-02-20,43,26,38,17
2017-02-21,36,51,58,26
2017-02-22,84,47,56,36
2017-02-23,72,54,49,31
2017-02-24,72,51,60,38
2017-02-25,80,63,3,36
2017-02-26,101,53, ,30
2017-02-27,77,63,75,42
2017-02-28,95,65,77,41
2017-03-01,92,66,9,32
2017-03-02,87,56, ,22
2017-03-03,81,47, ,19
2017-03-04,53,50, ,25
2017-03-05,91,44, ,23
2017-03-06,92,43, ,31
2017-03-07,80,46, ,30
2017-03-08,72,48, ,27
2017-03-09,83,46, ,36
2017-03-10,83,47, ,35
2017-03-11,84,50,61,33
2017-03-12,93,44,36,24
2017-03-13,84,40,35,25
2017-03-14,73,36,43,28
2017-03-15,64,39,30,34
2017-03-16,76,43,29,29
2017-03-17,80,45,40,30
2017-03-18,79,46,42,24
2017-03-19,84,33,43,20
2017-03-20,60,41,45,22
2017-03-21,73,37,38,26
2017-03-22,52,38,40,28
2017-03-23,48,45,44,41
2017-03-24,73,57,55,40
2017-03-25,92,45,47,29
2017-03-26,81,38,51, 
2017-03-27,66,41,71, 
2017-03-28,69,46,54, 
2017-03-29,75, , , 
2017-03-31,73,56,44, 
2017-04-01,87,44,25,32
2016-10-29,44,27,36,21
2016-10-30,43,29,35,21
2016-10-31,54,35,21,28
2016-11-01,61,38,37,27
2016-11-02,68,41,37,25
2016-11-03,78,39,23,21
2016-11-04,61,27,17,20
2016-11-05,41,21,7,18
2016-11-06,39,38,36,20
2016-11-07,77,36,31,26
2016-11-08,58,50,30,27
2016-11-09,92,28,17, 
2016-11-10,61,30,8,28
2016-11-11,71,51,13,29
2016-11-12,100,33,21,25
2016-11-13,64,54,35,29
2016-11-14,112,58,33,35
2016-11-15,111,55,23,30
2016-11-16,109,31,9,31
2016-11-17,65,63,19,51
2016-11-18,118,54,30,29
2016-11-19,97,27,17,26
2016-11-20,52,16,26,18
2016-11-21,33,33,31,27
2016-11-22,61,43,37,36
2016-11-23,75,48,32,33
2016-11-24,76,50,29,36
2016-11-25,83,62,28,34
2016-11-26,109,42,27,25
2016-11-27,73,54,66,33
2016-11-28,114,47,30,38
2016-11-29,75,44,30,28
2016-11-30,66,49,32,42
2016-12-01,74,48,44,29
2016-12-02,79,54,10,47
2016-12-03,70,45,36,28
2016-12-04,73,26,22,18
2016-12-05,44,23,19,16
2016-12-06,29,44,40,35
2016-12-07,68,52,30,40
2016-12-08,77,57,57,35
2016-12-09,83,37,21,21
2016-12-10,52,30,21, 
2016-12-11,50,36,33, 
2016-12-12,63,47,38, 
2016-12-13,79,51,47,41
2016-12-14,83,52,43,46
2016-12-15,80,46,28,26
2016-12-16,80,51,27,37
2016-12-17,90,42,35,29
2016-12-18,78,46,51,24
2016-12-19,85,33,9,24
2016-12-20,62,40,25,21
2016-12-21,58,40,32,27
2016-12-22,66,50,26,29
2016-12-23,81,51,48, 
2016-12-24,89,55,60,40
2016-12-25,95,59,70,33
2016-12-26,120,55,43,40
2016-12-27,90,53,41,33
2016-12-28,83,33,40,27
2016-12-29,51,40,27,19
2016-12-30,58,33,19,23
2016-12-31,48,49,47,29
2017-01-01,81,55,68,24
2017-01-02,112,49,43,45
2020-08-04, ,26,42,20
2020-07-28, ,24,9,24
2020-03-19, ,23,20,21
2020-02-18, ,43,51,34
2020-01-01, ,34,13,5
2020-01-20, ,32,10,24
2019-11-17, ,38,36,21
2019-11-20, ,52,25,36
2019-07-09, ,20,36,13
2019-09-05, ,49,42,25
2019-09-10, ,44,35,26
2019-09-26, ,36,33,17
2019-01-01, ,57,68,25
2019-03-03, ,44,41,22
2018-10-15, ,34,32,23
2018-11-07, ,49,23,33
2018-07-02, ,47,34,20
2018-07-28, ,31,58,23
2018-07-30, ,33,46,21
2018-08-28, ,33,31,29
2018-09-03, ,43,34,19
2018-09-25, ,19,37,24
2018-01-08, ,46, ,34
2017-12-05, ,45,3,54
2017-08-18, ,16,40,27
2017-08-22, ,34,32,22
2017-09-10, ,18,16,24
2017-04-04, ,43,38,19
2017-06-15, ,46,44,22
2017-06-26, ,33,30,24
2017-02-18, ,51,43,29
2017-03-30, ,48,59, 
2016-10-28, ,30,23,24
2020-02-17, , ,23,29
2019-10-13, , ,55,16
2019-10-14, , ,33,19
2019-10-15, , ,46,21
2019-10-16, , ,12,19
2019-10-17, , ,5,23
2019-10-18, , ,24,35
2019-10-19, , ,34,25
2019-10-20, , ,21,15
2019-10-21, , ,38,27
2019-10-22, , ,21,22
2019-10-23, , ,30,18
2019-10-24, , ,24,25
2019-10-25, , ,22,26
2019-10-26, , ,32,31
2019-10-27, , ,48,23
2019-10-28, , ,44,40
2019-10-29, , ,32,30
2019-10-30, , ,44,32
2019-10-31, , ,19,21
2019-11-01, , ,33,23
2019-11-02, , ,14,22
2019-11-03, , ,26,19
2019-11-04, , ,21,31
2019-11-05, , ,34,25
2019-11-06, , ,27,18
2019-11-07, , ,30,22
2019-11-08, , ,26,17
2019-11-09, , ,25,16
2019-11-10, , ,36,19
2019-11-11, , ,34,25
2019-11-12, , ,37,23
2019-11-13, , ,22,21
2019-11-14, , ,32,28
2019-11-15, , ,26,24
2019-11-16, , ,28,29
2019-09-08, , ,46,17
2019-09-09, , ,39,30
2018-10-12, , ,35,23
2018-10-13, , ,40,25
2018-10-14, , ,35,18
2018-07-16, , ,6,26
2018-08-25, , ,47,19
2018-08-26, , ,39,14
2018-08-27, , ,40,21
2018-06-24, , ,11,41
2018-06-25, , ,43,31
2018-06-26, , ,43,28
2018-06-27, , ,44,25
2018-06-28, , ,42,28
2018-06-29, , ,8,26
2017-08-20, , ,36,19
2017-08-21, , ,27,22
2017-06-22, , ,49,23
2017-06-23, , ,50,25
2017-06-24, , ,37,19
2017-06-25, , ,37,17
2018-07-17, , , ,27
2018-07-18, , , ,24
2018-07-19, , , ,21
2018-07-20, , , ,28
2018-07-21, , , ,18
2018-07-22, , , ,17
2018-07-23, , , ,23
2018-07-24, , , ,22
2018-07-25, , , ,28
2018-07-26, , , ,30
2018-07-27, , , ,30
