date, pm25, pm10, o3, no2
2020-08-02,61,28,39,13
2020-08-03,69,25,36,12
2020-08-04,66,33,12,17
2020-08-05,74, , , 
2020-07-02,58,39,47,12
2020-07-03,73,35,57,12
2020-07-04,67,25,44,13
2020-07-05,62,26,42,13
2020-07-06,69,27,42,16
2020-07-07,65,16,28,8
2020-07-08,39,14,21,10
2020-07-09,41,19,35,11
2020-07-10,49,28,55,17
2020-07-11,59,25,37,13
2020-07-12,58,16,44,6
2020-07-13,40,31,46,18
2020-07-14,68,32,52,17
2020-07-15,66,37,46,21
2020-07-16,82,35,64,11
2020-07-17,65,43,41,11
2020-07-18,72,52,47,12
2020-07-19,88,39,39,12
2020-07-20,77,33,46,16
2020-07-21,68,22,46,13
2020-07-22,57,26,53,18
2020-07-23,66,23,51,15
2020-07-24,61,23,55,13
2020-07-25,57,28,62,15
2020-07-26,70,24,44,10
2020-07-27,64,23,34,10
2020-07-28,53,14,26,7
2020-07-29,32,19,26,8
2020-07-30,39,31,46,12
2020-07-31,64,19,26,10
2020-08-01,45,23,28,18
2020-06-02,81,35,48,12
2020-06-03,78,25,31,9
2020-06-04,59,26,44,9
2020-06-05,57,30,46,10
2020-06-06,64,35,40,14
2020-06-07,70,29,40,11
2020-06-08,65,28,42,17
2020-06-09,66,27,59,14
2020-06-10,63,31,54,13
2020-06-11,69,29,38,11
2020-06-12,67,23,38,8
2020-06-13,47,27,47,9
2020-06-14,61,30,56,9
2020-06-15,66,31,50,13
2020-06-16,62,43,60,14
2020-06-17,82,43,47,14
2020-06-18,80,39,42,14
2020-06-19,78,36,45,15
2020-06-20,68,35,42,11
2020-06-21,71,27,44,12
2020-06-22,64,28,26,15
2020-06-23,67,25,34,13
2020-06-24,61,15,29,9
2020-06-25,44,14,18,6
2020-06-26,41,20,26,7
2020-06-27,48,36,39,11
2020-06-28,69,39,41,9
2020-06-29,76,39,53,12
2020-06-30,76,26,50,12
2020-07-01,60,23,43,11
2020-05-02,67,37,57,17
2020-05-03,82,36,59,13
2020-05-04,77,40,53,16
2020-05-05,83,42,50,15
2020-05-06,83,30,63,11
2020-05-07,65,28,47,14
2020-05-08,71,40,47,17
2020-05-09,96,38,48,12
2020-05-10,89,30,55,10
2020-05-11,70,36,50,16
2020-05-12,79,40,55,16
2020-05-13,87,46,49,18
2020-05-14,93,49,53,19
2020-05-15,99,46,50,18
2020-05-16,87,39,42,17
2020-05-17,71,37,51,12
2020-05-18,73,52,59,20
2020-05-19,99,45,60,19
2020-05-20,94,58,74,19
2020-05-21,134,61,72,20
2020-05-22,127,48,50,14
2020-05-23,89,45,50,16
2020-05-24,79,47,53,13
2020-05-25,94,44,60,15
2020-05-26,71,55,71,15
2020-05-27,96,60,74,18
2020-05-28,121,54,64,15
2020-05-29,106,37,50,16
2020-05-30,78,26,42,12
2020-05-31,66,35,48,14
2020-06-01,85,37,51,16
2020-04-02,83,45,49,18
2020-04-03,83,44,45,18
2020-04-04,82,38,58,16
2020-04-05,75,39,46,13
2020-04-06,76,42,44,15
2020-04-07,73,43,42,16
2020-04-08,73,43,45,17
2020-04-09,77,46,48,16
2020-04-10,79,37,42,11
2020-04-11,72,45,40,11
2020-04-12,78,42,35,10
2020-04-13,75,45,42,16
2020-04-14,80,52,36,13
2020-04-15,82,45,40,16
2020-04-16,76,54,45,17
2020-04-17,95,53,50,15
2020-04-18,93,57,57,16
2020-04-19,103,53,43,12
2020-04-20,103,47,46,17
2020-04-21,90,50,50,18
2020-04-22,87,36,48,17
2020-04-23,74,41,46,19
2020-04-24,84,49,50,20
2020-04-25,94,47,43,16
2020-04-26,95,38,48,10
2020-04-27,84,40,55,15
2020-04-28,78,36,48,16
2020-04-29,76,37,44,14
2020-04-30,72,30,47,13
2020-05-01,60,29,43,15
2020-03-02,82,48,21,25
2020-03-03,83,50,31,19
2020-03-04,71,50,34,23
2020-03-05,80,57,40,25
2020-03-06,84,61,60,27
2020-03-07,99,59,47,26
2020-03-08,105,54,52,21
2020-03-09,94,49,38,20
2020-03-10,82,51,51,26
2020-03-11,91,51,42,26
2020-03-12,86,53,50,28
2020-03-13,90,47,44,27
2020-03-14,85,43,46,19
2020-03-15,77,35,46,14
2020-03-16,70,42,41,19
2020-03-17,82,39,37,27
2020-03-18,81, , , 
2020-03-20,68,42,47,19
2020-03-21,75,47,48,15
2020-03-22,85,43,49,16
2020-03-23,84,46,53,19
2020-03-24,78,43,47,18
2020-03-25,72,50,66,20
2020-03-26,74,53,37,19
2020-03-27,74,47,31,17
2020-03-28,74,49,50,18
2020-03-29,78,50,53,13
2020-03-30,84,53,68,16
2020-03-31,90,52,59,14
2020-04-01,85,51,53,18
2020-02-02,66,37,19,15
2020-02-03,67,36,25,12
2020-02-04,58,30,20,11
2020-02-05,55,17,16,8
2020-02-06,43,21,30,14
2020-02-07,43,38,29,22
2020-02-08,75,46,39,22
2020-02-09,75,36,38,17
2020-02-10,67,46,36,19
2020-02-11,71,50,41,23
2020-02-12,81,46,32,18
2020-02-13,82,49,36,21
2020-02-14,77,52,35,26
2020-02-15,85,53,48,26
2020-02-16,99,40,35,21
2020-02-17,74,47,36,25
2020-02-18,73,51,46,29
2020-02-19,82,61,54,29
2020-02-20,92,56,42,24
2020-02-21,91,51,37,16
2020-02-22,76,47,53,20
2020-02-23,77,47,52,19
2020-02-24,80,57,37,19
2020-02-25,81,46,31,19
2020-02-26,78,50,31,17
2020-02-27,74,49,35,17
2020-02-28,72,56,52,28
2020-02-29,91,54,42,26
2020-03-01,87,46,40,23
2020-01-08,89,63,45,27
2020-01-09,92,56,39,28
2020-01-10,90,51,30,24
2020-01-11,76,44,35,24
2020-01-12,72,44,32,20
2020-01-13,76,49,36,23
2020-01-14,75,49,20,22
2020-01-15,78,46,32,20
2020-01-16,71,46,40,16
2020-01-17,72,40,34,19
2020-01-18,64,40,39,22
2020-01-19,73,24,28,11
2020-01-20,60,21,24,16
2020-01-21,53,36,27,24
2020-01-22,77,35,36,21
2020-01-23,73,35,24,20
2020-01-24,71,39,27,18
2020-01-25,71,39,26,17
2020-01-26,69,36,31,15
2020-01-27,69,36,33,19
2020-01-28,62,39,31,24
2020-01-29,62,47,31,20
2020-01-30,64,34,27,15
2020-01-31,57,23,26,12
2020-02-01,50,41,23,16
2019-10-02,43,29,46,22
2019-10-03,63,30,47,17
2019-10-04,58,29,41,22
2019-10-05,66,34,44,18
2019-10-06,72,30,55,15
2019-10-07,70,29,45,16
2019-10-08,54,24,28,16
2019-10-09,51,31,37,21
2019-10-10,59,24,28,15
2019-10-11,49,28,40,19
2019-10-12,62,26,39,16
2019-10-13,59,28,41,13
2019-10-14,64,31,30,17
2019-10-15,58,37,18, 
2019-10-16,67,30, , 
2019-10-17,58,13,14,7
2019-10-18,34,22,18,10
2019-10-19,42,24,25,8
2019-10-20,51,13,19,4
2019-10-21,30,21,22,8
2019-10-22,45,36,30,12
2019-10-23,69,36,34,11
2019-10-24,76,30,37,12
2019-10-25,70,32,34,17
2019-10-26,69,30,35,14
2019-10-27,72,27,45,13
2019-10-28,69,42,40,18
2019-10-29,91,28,32,14
2019-10-30,67,30,23,12
2019-10-31,69,24,26,12
2019-11-01,54,30,16,11
2019-11-02,74, , , 
2019-11-04,54,31,36,12
2019-11-05,72,36,36,18
2019-11-06,76,30,36,13
2019-11-07,64,37,26,16
2019-11-08,69,40,31,19
2019-11-09,70,30,33,15
2019-11-10,57,30,39,14
2019-11-11,65,35,33,20
2019-11-12,71,34,34,17
2019-11-13,66,22,26,10
2019-11-14,42,36,28,20
2019-11-15,66,40,33,24
2019-11-16,85,42,32,26
2019-11-17,91,33,42,23
2019-11-18,75,39,36,18
2019-11-19,81,41,26,23
2019-11-20,74,34,26,21
2019-11-21,72,40,31,23
2019-11-22,77,52,8,27
2019-11-23,86, , , 
2019-12-17,77,55,25,21
2019-12-18,95,50,25,19
2019-12-19,82,50,32,21
2019-12-20,83,50,23,27
2019-12-21,89,50,28,19
2019-12-22,87,38,27,16
2019-12-23,86,36,25,19
2019-12-24,71,34,26,17
2019-12-25,67,64,37,18
2019-12-26,128,41,35,21
2019-12-27,78,47,23,23
2019-12-28,80,42,4,21
2019-12-29,79, , , 
2019-07-02,65,21,31,20
2019-07-03,55,26,37,17
2019-07-04,60,41,49,23
2019-07-05,80,45,78,24
2019-07-06,84,38,60,19
2019-07-07,76,21,49,12
2019-07-08,57,30,48,23
2019-07-09,68,42,55,27
2019-07-10,90,30,40,20
2019-07-11,67,25,30,18
2019-07-12,60,25,36,19
2019-07-13,67,30,45,22
2019-07-14,72,30,44,20
2019-07-15,79,29,51,18
2019-07-16,71,33,62,21
2019-07-17,72,24,26,17
2019-07-18,56,34,39,16
2019-07-19,65,23,35,20
2019-07-20,62,34,52,19
2019-07-21,76,27,48,14
2019-07-22,62,28,46,18
2019-07-23,69,31,41,19
2019-07-24,68,27,39,19
2019-07-25,65,34,43,21
2019-07-26,76,28,37,21
2019-07-27,70,20,46,11
2019-07-28,53,21,44,10
2019-07-29,54,26,42,16
2019-07-30,62,34,48,17
2019-07-31,72,31,54,18
2019-08-01,70,26,62,17
2019-08-02,63,37,48,22
2019-08-03,73,30,53,18
2019-08-04,62,34,50,15
2019-08-05,86,25,45,17
2019-08-06,64,29,41,19
2019-08-07,72,19,35,16
2019-08-08,50,22,35,14
2019-08-09,49,35,36,22
2019-08-10,66,22,25,12
2019-08-11,53,15,35,10
2019-08-12,45,17,40,13
2019-08-13,49,21,38,14
2019-08-14,50,28,54,17
2019-08-15,64,31,51,20
2019-08-16,67,33,55,21
2019-08-17,73,35,61,19
2019-08-18,76,35,56,17
2019-08-19,87,32,36,18
2019-08-20,68,31,55,16
2019-08-21,60,25,27,15
2019-08-22,52,28,27,17
2019-08-23,63,31,24,22
2019-08-24,67,23,30,15
2019-08-25,61,27,42,16
2019-08-26,65,28,37,17
2019-08-27,68,28,43,21
2019-08-28,64,40,56,21
2019-08-29,87,40,69,21
2019-08-30,76,32,48,17
2019-08-31,60,40,68,20
2019-09-01,71,39,60,16
2019-09-02,75,41,42,17
2019-09-03,78,33,48,15
2019-09-04,70,38,36,21
2019-09-05,77,32,40,20
2019-09-06,66,36,45,18
2019-09-07,67,36,43,22
2019-09-08,75,38,51,18
2019-09-09,84,30,44,20
2019-09-10,67,22,36,17
2019-09-11,54,29,39,19
2019-09-12,64,28,36,19
2019-09-13,65,21,30,17
2019-09-14,50,19,34,14
2019-09-15,45,23,55,17
2019-09-16,54,31,47,15
2019-09-17,73,33,36,17
2019-09-18,68,17,30,13
2019-09-19,41,20,23,16
2019-09-20,52,36,47,21
2019-09-21,79,31,60,18
2019-09-22,76,28,50,13
2019-09-23,64,39,53,18
2019-09-24,78,42,51,17
2019-09-25,78,32,38,20
2019-09-26,74,38,26,24
2019-09-27,82,36,44,20
2019-09-28,68,23,24,15
2019-09-29,56,9,10,7
2019-09-30,25,12,10,13
2019-10-01,35,22,20,14
2019-04-02,84,56,43,22
2019-04-03,82,56,43,18
2019-04-04,85,50,40,24
2019-04-05,89,53,34,22
2019-04-06,92,49,54,18
2019-04-07,87,48,55,17
2019-04-08,87,53,60,20
2019-04-09,90,40,50,18
2019-04-10,77,51,69,22
2019-04-11,88,64,59,24
2019-04-12,93,68,60,25
2019-04-13,97,53,66,26
2019-04-14,90,62,85,25
2019-04-15,108,71,81,24
2019-04-16,137,62,76,20
2019-04-17,116,54,51,20
2019-04-18,90,49,40,19
2019-04-19,85,53,54,15
2019-04-20,95,50,68,16
2019-04-21,88,52,65,16
2019-04-22,96,52,72,29
2019-04-23,95,55,59,26
2019-04-24,101,60,66,25
2019-04-25,114,59,64,24
2019-04-26,107,70,86,28
2019-04-27,142,75,85,30
2019-04-28,149,69,81,29
2019-04-29,144,58,70,36
2019-04-30,127,45,74,26
2019-05-01,96,38,72,23
2019-05-02,72,41,47,26
2019-05-03,79,57,63,29
2019-05-04,110,65,65,34
2019-05-05,135,57,74,16
2019-05-06,121,62,59,21
2019-05-07,123,55,50,23
2019-05-08,104,59,60,26
2019-05-09,107,58,59,26
2019-05-10,116,56,73,22
2019-05-11,115,64,74,18
2019-05-12,130,65,82,22
2019-05-13,143,74,83,29
2019-05-14,147,65,77,27
2019-05-15,130,66,87,27
2019-05-16,136,72,82,20
2019-05-17,152,56,69,24
2019-05-18,118,54,65,19
2019-05-19,97,59,81,17
2019-05-20,108,46,98,18
2019-05-21,92,47,90,25
2019-05-22,92,49,88,24
2019-05-23,86,59,99,28
2019-05-24,113,37,83,19
2019-05-25,83,42,88,16
2019-05-26,84,42,95,14
2019-05-27,85,46,83,19
2019-05-28,87,43,62,20
2019-05-29,92,49,68,18
2019-05-30,99,46,85,20
2019-05-31,92,39,78,19
2019-06-01,77,29,49,18
2019-06-02,59,22,34,11
2019-06-03,52,28,29,15
2019-06-04,65,28,17,16
2019-06-05,64,23,27,14
2019-06-06,53,17,33,14
2019-06-07,52,24,57,15
2019-06-08,55,32,70,13
2019-06-09,63,30,88,11
2019-06-10,65,40,60,10
2019-06-11,69,29,63,9
2019-06-12,59,40,59,16
2019-06-13,77,30,53,15
2019-06-14,65,29,47,15
2019-06-15,66,31,65,14
2019-06-16,66,33,66,12
2019-06-17,72,40,59,16
2019-06-18,80,28,53,10
2019-06-19,60,34,42,14
2019-06-20,77,41,63,16
2019-06-21,85,32,53,15
2019-06-22,69,35,59,17
2019-06-23,83,29,36,11
2019-06-24,77,16,30,9
2019-06-25,44,19,27,12
2019-06-26,42,30,39,22
2019-06-27,64,33,48,20
2019-06-28,71,30,47,17
2019-06-29,62,25,51,17
2019-06-30,58,29,49,18
2019-07-01,69,26,36,18
2019-01-08,83,51,49,33
2019-01-09,82,49,48,28
2019-01-10,74,57,42,22
2019-01-11,107,49,45,24
2019-01-12,87,40,37,23
2019-01-13,84,35,49,17
2019-01-14,83,45,44,19
2019-01-15,93,45,54,20
2019-01-16,77,52,57,23
2019-01-17,95,52,47,26
2019-01-18,92,47,40,23
2019-01-19,81,42,45,22
2019-01-20,75,43,53,19
2019-01-21,84,51,37,30
2019-01-22,82,48,44,24
2019-01-23,74,46,46,24
2019-01-24,76,41,35,20
2019-01-25,68,39,33,21
2019-01-26,66,40,33,20
2019-01-27,74,31,50,15
2019-01-28,64,42,40,22
2019-01-29,73,54,51,26
2019-01-30,81,40,41,21
2019-01-31,62,43,38,25
2019-02-01,76,47,41,25
2019-02-02,78,46,46,23
2019-02-03,77,48,61,21
2019-02-04,81,50,50,23
2019-02-05,84,53,56,30
2019-02-06,93,60,69,31
2019-02-07,100,58,67,31
2019-02-08,95,53,69,21
2019-02-09,86,48,42,17
2019-02-10,72,30,52,15
2019-02-11,58,46,54,20
2019-02-12,77,49,52,24
2019-02-13,88,50,38,25
2019-02-14,99,47,19,22
2019-02-15,84,50,39,24
2019-02-16,80,51,46,24
2019-02-17,80,49,41,21
2019-02-18,80,48,28,20
2019-02-19,67,44,26,19
2019-02-20,60,40,21,17
2019-02-21,64,36,21,16
2019-02-22,55,35,17,16
2019-02-23,58,37,33,16
2019-02-24,66,37,38,15
2019-02-25,66,46,33,22
2019-02-26,81,35,31,26
2019-02-27,70,37,40,26
2019-02-28,68,46,43,26
2019-03-01,79,48,39,24
2019-03-02,82,53,65,29
2019-03-03,91,38,48,20
2019-03-04,70,48,35,25
2019-03-05,77,41,42,24
2019-03-06,71,44,44,24
2019-03-07,74,49,53,32
2019-03-08,90,44,40,21
2019-03-09,77,43,51,20
2019-03-10,78,47,47,18
2019-03-11,85,54,46,23
2019-03-12,86,58,31,19
2019-03-13,74,53,43,20
2019-03-14,81,55,45,23
2019-03-15,90,56,38,22
2019-03-16,90,45,33,14
2019-03-17,73,45,49,17
2019-03-18,83,42,33,13
2019-03-19,74,37,33,15
2019-03-20,67,37,31,17
2019-03-21,63,41,36,17
2019-03-22,68,38,34,14
2019-03-23,63,33,37,16
2019-03-24,63,42,61,18
2019-03-25,74,48,54,21
2019-03-26,74,41,51,22
2019-03-27,62,46,46,21
2019-03-28,74,49,52,25
2019-03-29,84,51,55,25
2019-03-30,80,60,68,25
2019-03-31,96,55,62,22
2019-04-01,83,53,45,21
2018-10-02,71,34,38,15
2018-10-03,68,26,34,16
2018-10-04,61,27,32,21
2018-10-05,66,17,19,13
2018-10-06,60, , , 
2018-10-11,77,31,29,21
2018-10-12,76,29,41,22
2018-10-13,76,25,21,18
2018-10-14,67,18,14,12
2018-10-15,53,20,18,12
2018-10-16,50,22,25,15
2018-10-17,51,23,24,16
2018-10-18,55,21,19,16
2018-10-19,49,23,24,14
2018-10-20,45, , , 
2018-11-08,91,45,39,24
2018-11-09,79,44,38,22
2018-11-10,73,43,40,14
2018-11-11,77,39,56,17
2018-11-12,82,39,33,19
2018-11-13,73,35,22,10
2018-11-14,68,23,16,15
2018-11-15,57,38,32,11
2018-11-16,73,39,35,25
2018-11-17,64,42,50, 
2018-11-18,69,39,40,22
2018-11-19,71,41,57,25
2018-11-20,73,46,38,33
2018-11-21,72,43,35,33
2018-11-22,67,52,57,37
2018-11-23,85,54,69,40
2018-11-24,94,53,59,33
2018-11-25,100,41,39,23
2018-11-26,78,43,29,27
2018-11-27,74,37,31,24
2018-11-28,64,32,22,14
2018-11-29,61,16,26,12
2018-11-30,39,16,18,12
2018-12-01,34,25,25,15
2018-12-02,53,28,46,19
2018-12-03,59,43,43,28
2018-12-04,76,43,29,24
2018-12-05,75,46,37,23
2018-12-06,86,43,44,23
2018-12-07,80,38,28,17
2018-12-08,57,38,31,21
2018-12-09,69,34,38,17
2018-12-10,66,44,38,22
