date,med_temp,med_hum
2020-06-30,20.5,68.2433554533388
2020-07-01,21,68.70301100552138
2020-07-02,22,62.60982241324091
2020-07-03,24,61.01905115565172
2020-07-04,25,61.433620305047384
2020-07-05,27,44.847451212201655
2020-07-06,27,51.93215654407146
2020-07-07,26,57.680268956010195
2020-07-08,24,61.01905115565172
2020-07-09,23,61.01905115565172
2020-07-10,26.333333333333336,58.41752006860101
2020-07-11,27.5,58.112734340852754
2020-07-12,28.5,46.883482003650734
2020-07-13,27,57.680268956010195
2020-07-14,24,65.01566070822071
2020-07-15,22.5,62.9199593023353
2020-07-16,22.5,66.85271040264647
2020-07-17,24,65.01566070822071
2020-07-18,24.5,63.12153822949366
2020-07-19,24.5,65.1120047745209
2020-07-20,23,61.01905115565172
2020-07-21,21.5,68.79430134347075
2020-07-22,21.5,73.22993833968422
2020-07-23,21,68.70404933066749
2020-07-24,22,64.5243824313096
2020-07-25,23,64.82086744901889
2020-07-26,23,69.15124228874791
2020-07-27,22.5,69.20231145044025
2020-07-28,22.5,68.88455335627403
2020-07-29,22,73.22993833968422
2020-07-30,24.5,63.12153822949366
2020-07-31,27,57.89757614228225
2020-08-01,27,57.89757614228225
2020-08-02,26,61.433620305047384
2020-08-03,25,65.20834884082107
2020-08-04,23,69.06301535924518
