date,med_temp,med_hum
2020-06-09,32,70.50187782174231
2020-06-10,30.5,79.34889116571833
2020-06-11,31,51.93756957355183
2020-06-12,30.5,50.2543735247813
2020-06-13,30,50.2543735247813
2020-06-14,30.5,45.83014811630574
2020-06-15,31,61.61895566341339
2020-06-16,30.5,68.28995399634135
2020-06-17,29.5,74.52096958903871
2020-06-18,32,62.62725285779936
2020-06-19,28,88.84669039923686
2020-06-20,31.5,68.46101893086725
2020-06-21,31,66.58941505294094
2020-06-22,33,62.81920791814809
2020-06-23,32,68.54178125810851
2020-06-24,32.5,59.15733225638029
2020-06-25,26,90.24586466106219
2020-06-26,27.5,97.17590215491308
2020-06-27,31,74.87550895712235
2020-06-28,31,70.50187782174231
2020-06-29,32.5,66.67790773864841
2020-06-30,32.5,68.630273943816
2020-07-01,32,70.58264014898357
