date,med_temp,med_hum
2020-05-31,17.166666666666664,55.38194241530312
2020-06-01,16,72.40572430766677
2020-06-02,19,56.21642222082072
2020-06-03,19,56.09628761143618
2020-06-04,19.5,52.588989401934455
2020-06-05,19.5,51.007954208039536
2020-06-06,18.5,55.86063159183856
2020-06-07,20.5,52.8690967115526
2020-06-08,19.333333333333332,64.01995631013389
2020-06-09,17.5,65.8875123732789
2020-06-10,19.75,51.007954208039536
2020-06-11,19,51.00459068749126
2020-06-12,17,57.56860449237747
2020-06-13,21.5,30.098163729188414
2020-06-14,18,48.78841305353607
2020-06-15,17,48.53002204529277
2020-06-16,17.5,50.25353574674931
2020-06-17,19.5,49.17116538406329
2020-06-18,20.5,47.81799595606762
2020-06-19,20,49.17116538406329
2020-06-20,20,51.32289991156043
2020-06-21,19,61.988720264062394
