date,med_temp,med_hum
2020-06-30,34,13.094376128371971
2020-07-01,35,16.45905244552607
2020-07-02,37,13.77598446065606
2020-07-03,38,14.241974067707988
2020-07-04,39,14.050773534072807
2020-07-05,40,11.092861472639726
2020-07-06,39.5,18.19731638357279
2020-07-07,36,35.71507859520155
2020-07-08,38.5,13.567168540858841
2020-07-09,37.5,10.628424262527973
2020-07-10,38,18.254117065905298
2020-07-11,35.5,34.40770151614244
2020-07-12,40,19.96131919531717
2020-07-13,41.5,13.592467844218806
2020-07-14,40,16.530928784132602
2020-07-15,38,9.687286095286224
2020-07-16,38,15.722063425926217
2020-07-17,37,30.798161923557974
2020-07-18,39,21.134180409994514
2020-07-19,42,5.9874294423295416
2020-07-20,39,9.155806863091712
2020-07-21,38,32.8335551298456
2020-07-22,38,26.558253114629878
2020-07-23,36.5,26.96625779433224
2020-07-24,34,36.22103960005695
2020-07-25,36.5,24.479029628277324
2020-07-26,39.5,11.722823077863428
2020-07-27,41,10.75599169453526
2020-07-28,41,9.468796592134069
2020-07-29,37,39.59142169973764
2020-07-30,38.5,21.691977756150354
2020-07-31,41,24.76429452919627
2020-08-01,38,33.07437575989878
2020-08-02,39,31.272617253825093
2020-08-03,39.5,25.822160322289186
2020-08-04,40,19.96131919531717
