date,med_temp,med_hum
2020-06-27,31.6,62.23747476789375
2020-06-28,32.3,52.38969844592937
2020-06-29,31.55,68.18333496210026
2020-06-30,31,62.23747476789375
2020-07-01,32,58.74561523513647
2020-07-02,31,58.74561523513647
2020-07-03,31,58.74561523513647
2020-07-04,32.5,62.72323038797373
2020-07-05,31.5,60.7953418358549
2020-07-06,32.65,52.48297437510411
2020-07-07,33,52.15816554016145
2020-07-08,31.5,53.70727497466365
2020-07-09,30,68.199588934616
2020-07-10,33,50.828626530516416
2020-07-11,34,46.59249361079364
2020-07-12,34,56.53421728195774
2020-07-13,33,62.4333514153295
2020-07-14,30.75,70.45942121351742
2020-07-15,32.5,55.89646022885795
2020-07-16,29.75,62.77263008827657
2020-07-17,32,65.1538349485283
2020-07-18,31,65.77411039408993
2020-07-19,30,70.25782899103439
2020-07-20,32.45,58.11597207310143
2020-07-21,31.5,64.02070624017183
2020-07-22,30,67.36131635380076
2020-07-23,30,66.17667591411998
2020-07-24,30,68.91101459114044
2020-07-25,31,66.09675623944348
2020-07-26,31,66.50092236723346
2020-07-27,28.6,88.98474761429658
2020-07-28,28,78.92402718484354
2020-07-29,29.5,63.43767534241847
2020-07-30,31.8,63.569811593702546
2020-07-31,29,70.09275209443217
2020-08-01,30.65,67.02605981777924
2020-08-02,32,58.9524751125367
2020-08-03,32,63.00924488497116
2020-08-04,32.35,60.89229255708983
